ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-12,775.0277163475428,574.0064279410168,957.8294675747485,775.0277163475428,775.0277163475428,-6.398497402846046,-6.398497402846046,-6.398497402846046,79.28833281408598,79.28833281408598,79.28833281408598,-85.68683021693202,-85.68683021693202,-85.68683021693202,0.0,0.0,0.0,768.6292189446967
2023-04-13,775.2027211114645,521.4849545246856,917.8026593555132,775.2027211114645,775.2027211114645,-59.81016663830043,-59.81016663830043,-59.81016663830043,27.862117030606278,27.862117030606278,27.862117030606278,-87.6722836689067,-87.6722836689067,-87.6722836689067,0.0,0.0,0.0,715.3925544731641
2023-04-14,775.3777258753861,517.5935745543563,872.1890077421734,775.3777258753861,775.3777258753861,-73.73105958776345,-73.73105958776345,-73.73105958776345,15.580868309561845,15.580868309561845,15.580868309561845,-89.3119278973253,-89.3119278973253,-89.3119278973253,0.0,0.0,0.0,701.6466662876227
2023-04-15,775.5527306393077,483.2185246755818,850.0753837423284,775.5527306393077,775.5527306393077,-113.19456704942918,-113.19456704942918,-113.19456704942918,-22.550625849977983,-22.550625849977983,-22.550625849977983,-90.64394119945118,-90.64394119945118,-90.64394119945118,0.0,0.0,0.0,662.3581635898785
2023-04-16,775.7277354032294,155.09841328234955,534.0451728867233,775.7277354032294,775.7277354032294,-430.01107154175503,-430.01107154175503,-430.01107154175503,-338.30017236262154,-338.30017236262154,-338.30017236262154,-91.71089917913346,-91.71089917913346,-91.71089917913346,0.0,0.0,0.0,345.7166638614744
2023-04-17,775.902740167151,620.1898887627734,1016.8061803977857,775.902740167151,775.902740167151,44.603788394202255,44.603788394202255,44.603788394202255,137.16212050976387,137.16212050976387,137.16212050976387,-92.55833211556161,-92.55833211556161,-92.55833211556161,0.0,0.0,0.0,820.5065285613533
2023-04-18,776.0777449310727,603.4026067220015,980.4762228503162,776.0777449310727,776.0777449310727,7.724113412996626,7.724113412996626,7.724113412996626,100.9573595483912,100.9573595483912,100.9573595483912,-93.23324613539458,-93.23324613539458,-93.23324613539458,0.0,0.0,0.0,783.8018583440694
2023-04-19,776.2527496949943,575.8399709908371,951.2095249216228,776.2527496949943,776.2527496949943,-14.494316081878354,-14.494316081878354,-14.494316081878354,79.28833281380284,79.28833281380284,79.28833281380284,-93.78264889568119,-93.78264889568119,-93.78264889568119,0.0,0.0,0.0,761.758433613116
2023-04-20,776.427754458916,531.7458259372734,893.5259728204547,776.427754458916,776.427754458916,-66.39000255043271,-66.39000255043271,-66.39000255043271,27.862117030038704,27.862117030038704,27.862117030038704,-94.25211958047142,-94.25211958047142,-94.25211958047142,0.0,0.0,0.0,710.0377519084832
2023-04-21,776.6027592228376,517.0207013145235,894.6918970267319,776.6027592228376,776.6027592228376,-79.10359271896458,-79.10359271896458,-79.10359271896458,15.580868310065457,15.580868310065457,15.580868310065457,-94.68446102903003,-94.68446102903003,-94.68446102903003,0.0,0.0,0.0,697.499166503873
2023-04-22,776.7777639867592,480.0467962293188,844.5179635111895,776.7777639867592,776.7777639867592,-117.669094665864,-117.669094665864,-117.669094665864,-22.55062584960678,-22.55062584960678,-22.55062584960678,-95.11846881625725,-95.11846881625725,-95.11846881625725,0.0,0.0,0.0,659.1086693208952
2023-04-23,776.9527687506809,144.2439003566234,535.0443121924145,776.9527687506809,776.9527687506809,-433.88802055945854,-433.88802055945854,-433.88802055945854,-338.300172362976,-338.300172362976,-338.300172362976,-95.5878481964825,-95.5878481964825,-95.5878481964825,0.0,0.0,0.0,343.06474819122235
2023-04-24,777.1277735146025,633.2396686019865,1023.086923307002,777.1277735146025,777.1277735146025,41.04181538811138,41.04181538811138,41.04181538811138,137.162120509676,137.162120509676,137.162120509676,-96.12030512156463,-96.12030512156463,-96.12030512156463,0.0,0.0,0.0,818.1695889027138
2023-04-25,777.3027782785242,595.3894213444097,959.9236776186148,777.3027782785242,777.3027782785242,4.220527352162062,4.220527352162062,4.220527352162062,100.95735954849039,100.95735954849039,100.95735954849039,-96.73683219632832,-96.73683219632832,-96.73683219632832,0.0,0.0,0.0,781.5233056306863
2023-04-26,777.4777830424458,570.8551989800925,968.0229878491724,777.4777830424458,777.4777830424458,-18.162871785359812,-18.162871785359812,-18.162871785359812,79.2883328141116,79.2883328141116,79.2883328141116,-97.4512045994714,-97.4512045994714,-97.4512045994714,0.0,0.0,0.0,759.314911257086
2023-04-27,777.6527878063674,517.4065116546475,893.1199972581395,777.6527878063674,777.6527878063674,-70.4075778161149,-70.4075778161149,-70.4075778161149,27.86211703029149,27.86211703029149,27.86211703029149,-98.2696948464064,-98.2696948464064,-98.2696948464064,0.0,0.0,0.0,707.2452099902525
2023-04-28,777.8277925702891,506.6272476878162,885.8455347733644,777.8277925702891,777.8277925702891,-83.61014067069625,-83.61014067069625,-83.61014067069625,15.580868310569059,15.580868310569059,15.580868310569059,-99.19100898126531,-99.19100898126531,-99.19100898126531,0.0,0.0,0.0,694.2176518995929
2023-04-29,778.0027973342106,467.16940076552817,842.5347960935554,778.0027973342106,778.0027973342106,-122.75706638638573,-122.75706638638573,-122.75706638638573,-22.550625849123403,-22.550625849123403,-22.550625849123403,-100.20644053726234,-100.20644053726234,-100.20644053726234,0.0,0.0,0.0,655.2457309478249
2023-04-30,778.1778020981324,139.26226614572974,513.0182827819356,778.1778020981324,778.1778020981324,-439.60040493759584,-439.60040493759584,-439.60040493759584,-338.3001723629278,-338.3001723629278,-338.3001723629278,-101.30023257466806,-101.30023257466806,-101.30023257466806,0.0,0.0,0.0,338.5773971605365
2023-05-01,778.3528068620541,615.5813737255903,1021.8228499923455,778.3528068620541,778.3528068620541,34.71198804929083,34.71198804929083,34.71198804929083,137.1621205100993,137.1621205100993,137.1621205100993,-102.45013246080846,-102.45013246080846,-102.45013246080846,0.0,0.0,0.0,813.064794911345
2023-05-02,778.5278116259758,610.2075371100486,970.011646565643,778.5278116259758,778.5278116259758,-2.670759402997102,-2.670759402997102,-2.670759402997102,100.95735954801955,100.95735954801955,100.95735954801955,-103.62811895101666,-103.62811895101666,-103.62811895101666,0.0,0.0,0.0,775.8570522229787
2023-05-03,778.7028163898974,575.1239681309075,941.5252689089284,778.7028163898974,778.7028163898974,-25.51294388709858,-25.51294388709858,-25.51294388709858,79.28833281382848,79.28833281382848,79.28833281382848,-104.80127670092706,-104.80127670092706,-104.80127670092706,0.0,0.0,0.0,753.1898725027988
2023-05-04,778.877821153819,518.7695685924961,900.2100253614288,778.877821153819,778.877821153819,-78.07067267256767,-78.07067267256767,-78.07067267256767,27.862117030180578,27.862117030180578,27.862117030180578,-105.93278970274824,-105.93278970274824,-105.93278970274824,0.0,0.0,0.0,700.8071484812514
